Checkpoint number,Checkpoint fraction,CP number branch 1,CP fraction branch 1,CP number branch 2,CP fraction branch 2,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
0,0.5748859,2,0.01019789,3,0.43651477,22,22,0,574.88593,2499.47119,221.47328,-574.88586,
0,0.56694204,2,0.01019789,3,0.43651477,22,22,0,566.94202,2501.44482,221.59505,-566.94196,
0,0.55937082,2,0.01019789,3,0.43651477,22,22,0,559.37079,2504.1167,221.36864,-559.37079,
0,0.55221313,2,0.01019789,3,0.43651477,22,22,0,552.21313,2507.57739,220.8201,-552.21307,
0,0.54537648,2,0.01019789,3,0.43651477,22,22,0,545.37646,2511.69824,219.95638,-545.3764,
0,0.53884518,2,0.01019789,3,0.43651477,22,22,0,538.84515,2516.29932,218.90009,-538.84515,
0,0.53263086,2,0.01019789,3,0.43651477,22,22,0,532.63086,2521.25806,217.76003,-532.6308,
0,0.52675498,2,0.01019789,3,0.43651477,22,22,0,526.755,2526.52295,216.6037,-526.75494,
0,0.52124208,2,0.01019789,3,0.43651477,22,22,0,521.24207,2532.07837,215.4733,-521.242,
0,0.51611483,2,0.01019789,3,0.43651477,22,22,0,516.11481,2537.91431,214.40277,-516.11475,
0,0.511392,2,0.01019789,3,0.43651477,22,22,0,511.392,2544.02661,213.41437,-511.39191,
0,0.50708729,2,0.01019789,3,0.43651477,22,22,0,507.08728,2550.40698,212.52419,-507.08722,
0,0.50321019,2,0.01019789,3,0.43651477,22,22,0,503.21017,2557.03979,211.74486,-503.21011,
0,0.49976739,2,0.01019789,3,0.43651477,22,22,0,499.7674,2563.90381,211.08592,-499.7673,
0,0.49676406,2,0.01019789,3,0.43651477,22,22,0,496.76407,2570.97656,210.55345,-496.76398,
0,0.4942044,2,0.01019789,3,0.43651477,22,22,0,494.20441,2578.2334,210.15082,-494.20432,
0,0.49209234,2,0.01019789,3,0.43651477,22,22,0,492.09235,2585.64966,209.87914,-492.09225,
0,0.49043155,2,0.01019789,3,0.43651477,22,22,0,490.43155,2593.19946,209.7383,-490.43146,
0,0.48922607,2,0.01019789,3,0.43651477,22,22,0,489.22607,2600.85815,209.7263,-489.22598,
0,0.48847929,2,0.01019789,3,0.43651477,22,22,0,488.47928,2608.59985,209.84024,-488.47919,
0,0.4881942,2,0.01019789,3,0.43651477,22,22,0,488.19418,2616.39868,210.07649,-488.19409,
0,0.48837316,2,0.01019789,3,0.43651477,22,22,0,488.37317,2624.22754,210.43124,-488.37308,
0,0.48901835,2,0.01019789,3,0.43651477,22,22,0,489.01834,2632.06006,210.89983,-489.01825,
0,0.49013016,2,0.01019789,3,0.43651477,22,22,0,490.13016,2639.86865,211.47783,-490.13007,
0,0.49170834,2,0.01019789,3,0.43651477,22,22,0,491.70834,2647.62524,212.16064,-491.70825,
0,0.49375147,2,0.01019789,3,0.43651477,22,22,0,493.75146,2655.30176,212.94345,-493.75137,
0,0.49625596,2,0.01019789,3,0.43651477,22,22,0,496.25595,2662.86914,213.82199,-496.25586,
0,0.49921706,2,0.01019789,3,0.43651477,22,22,0,499.21707,2670.2981,214.79216,-499.21698,
0,0.50262904,2,0.01019789,3,0.43651477,22,22,0,502.62903,2677.56006,215.84959,-502.62897,
0,0.50648284,2,0.01019789,3,0.43651477,22,22,0,506.48285,2684.62573,216.99026,-506.48276,
0,0.51076841,2,0.01019789,3,0.43651477,22,22,0,510.7684,2691.46631,218.21036,-510.76831,
0,0.51547348,2,0.01019789,3,0.43651477,22,22,0,515.47351,2698.05347,219.50577,-515.47345,
0,0.52058345,2,0.01019789,3,0.43651477,22,22,0,520.58344,2704.35889,220.87308,-520.58337,
0,0.52608109,2,0.01019789,3,0.43651477,22,22,0,526.08105,2710.35547,222.30899,-526.08105,
0,0.53194851,2,0.01019789,3,0.43651477,22,22,0,531.94849,2716.01709,223.81033,-531.94843,
0,0.53816503,2,0.01019789,3,0.43651477,22,22,0,538.16504,2721.31836,225.37408,-538.16498,
0,0.54470831,2,0.01019789,3,0.43651477,22,22,0,544.70831,2726.23535,226.9973,-544.70825,
0,0.55155414,2,0.01019789,3,0.43651477,22,22,0,551.55414,2730.74585,228.67726,-551.55408,
0,0.5586468,2,0.01019789,3,0.43651477,22,22,0,558.64679,2735.04858,230.1517,-558.64673,
0,0.56546146,2,0.01019789,3,0.43651477,22,22,0,565.46149,2739.73389,231.00388,-565.46143,
0,0.57173109,2,0.01019789,3,0.43651477,22,22,0,571.73108,2744.96729,231.2771,-571.73102,
0,0.57734269,2,0.01019789,3,0.43651477,22,22,0,577.34271,2750.80518,231.05058,-577.34265,
0,0.58233774,2,0.01019789,3,0.43651477,22,22,0,582.33771,2757.19434,230.40115,-582.33771,
0,0.58683217,2,0.01019789,3,0.43651477,22,22,0,586.83215,2763.99268,229.43019,-586.83209,
0,0.5908891,2,0.01019789,3,0.43651477,22,22,0,590.8891,2771.04004,228.28804,-590.88904,
0,0.59452212,2,0.01019789,3,0.43651477,22,22,0,594.52209,2778.25122,227.0724,-594.52209,
0,0.59771818,2,0.01019789,3,0.43651477,22,22,0,597.7182,2785.59009,225.84131,-597.71814,
0,0.60045493,2,0.01019789,3,0.43651477,22,22,0,600.45496,2793.04053,224.63347,-600.4549,
0,0.60271335,2,0.01019789,3,0.43651477,22,22,0,602.71332,2800.58667,223.48187,-602.71332,
0,0.60447794,2,0.01019789,3,0.43651477,22,22,0,604.47797,2808.21582,222.41089,-604.47791,
0,0.60573965,2,0.01019789,3,0.43651477,22,22,0,605.73962,2815.91382,221.43816,-605.73962,
0,0.60649651,2,0.01019789,3,0.43651477,22,22,0,606.49652,2823.6626,220.57687,-606.49646,
0,0.60675162,2,0.01019789,3,0.43651477,22,22,0,606.75165,2831.43994,219.83719,-606.75159,
0,0.606511,2,0.01019789,3,0.43651477,22,22,0,606.51099,2839.22217,219.22627,-606.51093,
0,0.6057815,2,0.01019789,3,0.43651477,22,22,0,605.78149,2846.98511,218.74808,-605.78143,
0,0.60457098,2,0.01019789,3,0.43651477,22,22,0,604.57098,2854.70361,218.40469,-604.57092,
0,0.60288703,2,0.01019789,3,0.43651477,22,22,0,602.88702,2862.35303,218.19585,-602.88696,
0,0.60073775,2,0.01019789,3,0.43651477,22,22,0,600.73773,2869.90845,218.11983,-600.73767,
0,0.5981316,2,0.01019789,3,0.43651477,22,22,0,598.13159,2877.34521,218.17348,-598.13153,
0,0.59507799,2,0.01019789,3,0.43651477,22,22,0,595.078,2884.63745,218.35356,-595.07794,
0,0.59158605,2,0.01019789,3,0.43651477,22,22,0,591.58606,2891.7605,218.65588,-591.586,
0,0.5876658,2,0.01019789,3,0.43651477,22,22,0,587.66577,2898.68872,219.0761,-587.66571,
0,0.58332843,2,0.01019789,3,0.43651477,22,22,0,583.32843,2905.39673,219.60966,-583.32837,
0,0.5785861,2,0.01019789,3,0.43651477,22,22,0,578.58612,2911.85962,220.25157,-578.586,
0,0.57345295,2,0.01019789,3,0.43651477,22,22,0,573.45294,2918.052,220.99738,-573.45288,
0,0.56794345,2,0.01019789,3,0.43651477,22,22,0,567.94348,2923.94922,221.84238,-567.94336,
0,0.56207442,2,0.01019789,3,0.43651477,22,22,0,562.0744,2929.52686,222.78195,-562.07434,
0,0.55586457,2,0.01019789,3,0.43651477,22,22,0,555.86456,2934.76099,223.81198,-555.8645,
0,0.5493331,2,0.01019789,3,0.43651477,22,22,0,549.33307,2939.62891,224.92786,-549.33301,
0,0.54250234,2,0.01019789,3,0.43651477,22,22,0,542.50232,2944.10864,226.12578,-542.50226,
0,0.53539532,2,0.01019789,3,0.43651477,22,22,0,535.39532,2948.17969,227.4017,-535.39526,
0,0.52803713,2,0.01019789,3,0.43651477,22,22,0,528.03711,2951.82251,228.75191,-528.03705,
0,0.52045429,2,0.01019789,3,0.43651477,22,22,0,520.45428,2955.01929,230.17299,-520.45422,
0,0.51267445,2,0.01019789,3,0.43651477,22,22,0,512.67444,2957.75366,231.66162,-512.67438,
0,0.50472695,2,0.01019789,3,0.43651477,22,22,0,504.72696,2960.01123,233.21449,-504.72684,
0,0.49664223,2,0.01019789,3,0.43651477,22,22,0,496.64224,2961.77979,234.82863,-496.64215,
0,0.48845181,2,0.01019789,3,0.43651477,22,22,0,488.45181,2963.04883,236.50117,-488.45172,
0,0.48018754,2,0.01019789,3,0.43651477,22,22,0,480.18753,2964.05835,240.00954,-471.88257,
0,0.47188267,2,0.01019789,3,0.43651477,22,22,0,471.88266,2964.05835,240.00954,-471.88257,
0,0.46357042,2,0.01019789,3,0.43651477,22,22,0,463.5704,2963.78906,241.84004,-463.57031,
0,0.45520741,2,0.01019789,3,0.43651477,22,22,0,455.2074,2963.12793,243.54008,-455.20731,
0,0.4467476,2,0.01019789,3,0.43651477,22,22,0,446.74759,2962.44165,244.80673,-446.7475,
0,0.43838015,2,0.01019789,3,0.43651477,22,22,0,438.38016,2962.33789,245.54367,-438.38004,
0,0.43034405,2,0.01019789,3,0.43651477,22,22,0,430.34406,2963.375,245.83284,-430.34393,
0,0.42241868,2,0.01019789,3,0.43651477,22,22,0,422.41867,2965.38013,245.54037,-422.41858,
0,0.41460887,2,0.01019789,3,0.43651477,22,22,0,414.60886,2968.07764,244.8318,-414.60873,
0,0.40697643,2,0.01019789,3,0.43651477,22,22,0,406.97644,2971.24414,243.9082,-406.97632,
0,0.39957085,2,0.01019789,3,0.43651477,22,22,0,399.57086,2974.77905,242.89217,-399.57074,
0,0.39242798,2,0.01019789,3,0.43651477,22,22,0,392.42798,2978.6604,241.84845,-392.42783,
0,0.38557616,2,0.01019789,3,0.43651477,22,22,0,385.57617,2982.89331,240.81616,-385.57605,
0,0.37904096,2,0.01019789,3,0.43651477,22,22,0,379.04095,2987.48169,239.82764,-379.04083,
0,0.37284362,2,0.01019789,3,0.43651477,22,22,0,372.84363,2992.42554,238.90919,-372.84351,
0,0.36700088,2,0.01019789,3,0.43651477,22,22,0,367.00089,2997.72217,238.07912,-367.00076,
0,0.3615264,2,0.01019789,3,0.43651477,22,22,0,361.5264,3003.36182,237.35164,-361.52628,
0,0.35643166,2,0.01019789,3,0.43651477,22,22,0,356.43167,3009.32813,236.73755,-356.43155,
0,0.35172707,2,0.01019789,3,0.43651477,22,22,0,351.72708,3015.60034,236.24487,-351.72693,
0,0.34742212,2,0.01019789,3,0.43651477,22,22,0,347.42212,3022.15625,235.87828,-347.422,
0,0.34352636,2,0.01019789,3,0.43651477,22,22,0,343.52637,3028.97217,235.64063,-343.52621,
0,0.34004897,2,0.01019789,3,0.43651477,22,22,0,340.04898,3036.02466,235.53229,-340.04883,
0,0.33699903,2,0.01019789,3,0.43651477,22,22,0,336.99902,3043.28955,235.55243,-336.9989,
0,0.33438551,2,0.01019789,3,0.43651477,22,22,0,334.38553,3050.74219,235.69888,-334.38538,
0,0.33221704,2,0.01019789,3,0.43651477,22,22,0,332.21704,3058.35815,235.96794,-332.21689,
0,0.33050135,2,0.01019789,3,0.43651477,22,22,0,330.50134,3066.11182,236.35567,-330.50119,
0,0.32924569,2,0.01019789,3,0.43651477,22,22,0,329.2457,3073.97632,236.85802,-329.24554,
0,0.32845694,2,0.01019789,3,0.43651477,22,22,0,328.45694,3081.92505,237.47067,-328.45682,
0,0.32814112,2,0.01019789,3,0.43651477,22,22,0,328.14111,3089.93066,238.18889,-328.14099,
0,0.32830268,2,0.01019789,3,0.43651477,22,22,0,328.30267,3097.96484,239.00826,-328.30255,
0,0.32894519,2,0.01019789,3,0.43651477,22,22,0,328.94519,3105.99927,239.9239,-328.94504,
0,0.33006981,2,0.01019789,3,0.43651477,22,22,0,330.06982,3114.00342,240.93173,-330.06967,
0,0.33167702,2,0.01019789,3,0.43651477,22,22,0,331.67703,3121.948,242.02733,-331.67688,
0,0.33376521,2,0.01019789,3,0.43651477,22,22,0,333.7652,3129.80249,243.20627,-333.76508,
0,0.33633024,2,0.01019789,3,0.43651477,22,22,0,336.33023,3137.53613,244.46465,-336.33011,
0,0.33936629,2,0.01019789,3,0.43651477,22,22,0,339.36627,3145.11816,245.79877,-339.36615,
0,0.34286597,2,0.01019789,3,0.43651477,22,22,0,342.86597,3152.51807,247.20483,-342.86584,
0,0.34681913,2,0.01019789,3,0.43651477,22,22,0,346.81912,3159.70508,248.67944,-346.819,
0,0.35121328,2,0.01019789,3,0.43651477,22,22,0,351.21329,3166.64941,250.21939,-351.21313,
0,0.35603455,2,0.01019789,3,0.43651477,22,22,0,356.03455,3173.32178,251.82149,-356.03439,
0,0.3612664,2,0.01019789,3,0.43651477,22,22,0,361.26642,3179.6936,253.48276,-361.26624,
0,0.36689043,2,0.01019789,3,0.43651477,22,22,0,366.89044,3185.73755,255.19995,-366.89029,
0,0.3728857,2,0.01019789,3,0.43651477,22,22,0,372.88571,3191.42749,256.97046,-372.88556,
0,0.37923014,2,0.01019789,3,0.43651477,22,22,0,379.23013,3196.73853,258.79141,-379.22998,
0,0.38589919,2,0.01019789,3,0.43651477,22,22,0,385.8992,3201.64722,260.66043,-385.89905,
0,0.39292312,2,0.01019789,3,0.43651477,22,22,0,392.92313,3206.18115,262.49585,-392.92297,
0,0.40022671,2,0.01019789,3,0.43651477,22,22,0,400.22672,3210.51514,264.09656,-400.22656,
0,0.40720293,2,0.01019789,3,0.43651477,22,22,0,407.20294,3215.28687,265.05496,-407.20279,
0,0.41365969,2,0.01019789,3,0.43651477,22,22,0,413.6597,3220.50366,265.53146,-413.65955,
0,0.41960594,2,0.01019789,3,0.43651477,22,22,0,419.60593,3226.20679,265.52707,-419.6058,
0,0.42500094,2,0.01019789,3,0.43651477,22,22,0,425.00095,3232.35718,265.15918,-425.00079,
0,0.42980728,2,0.01019789,3,0.43651477,22,22,0,429.80728,3238.91211,264.53561,-429.80713,
0,0.43404421,2,0.01019789,3,0.43651477,22,22,0,434.04422,3245.81519,263.7258,-434.04407,
0,0.43777993,2,0.01019789,3,0.43651477,22,22,0,437.77994,3252.9812,262.78488,-437.77979,
0,0.44105449,2,0.01019789,3,0.43651477,22,22,0,441.0545,3260.32129,261.78979,-441.05435,
0,0.44387546,2,0.01019789,3,0.43651477,22,22,0,443.87546,3267.78418,260.79639,-443.87534,
0,0.44623509,2,0.01019789,3,0.43651477,22,22,0,446.23508,3275.34082,259.84476,-446.23495,
0,0.44812077,2,0.01019789,3,0.43651477,22,22,0,448.12076,3282.9729,258.96344,-448.12064,
0,0.44952101,2,0.01019789,3,0.43651477,22,22,0,449.521,3290.66797,258.17065,-449.52087,
0,0.45043051,2,0.01019789,3,0.43651477,22,22,0,450.43051,3298.4104,257.48013,-450.43039,
0,0.45084965,2,0.01019789,3,0.43651477,22,22,0,450.84964,3306.18066,256.90201,-450.84952,
0,0.45078212,2,0.01019789,3,0.43651477,22,22,0,450.78214,3313.95679,256.44366,-450.78198,
0,0.45023295,2,0.01019789,3,0.43651477,22,22,0,450.23294,3321.71558,256.10995,-450.23282,
0,0.4492079,2,0.01019789,3,0.43651477,22,22,0,449.20792,3329.43335,255.90314,-449.20776,
0,0.4477134,2,0.01019789,3,0.43651477,22,22,0,447.71341,3337.08667,255.8233,-447.71326,
0,0.44575641,2,0.01019789,3,0.43651477,22,22,0,445.75641,3344.65137,255.86894,-445.75626,
0,0.44334462,2,0.01019789,3,0.43651477,22,22,0,443.34464,3352.10278,256.03763,-443.34448,
0,0.44048586,2,0.01019789,3,0.43651477,22,22,0,440.48587,3359.4165,256.32611,-440.48572,
0,0.43718854,2,0.01019789,3,0.43651477,22,22,0,437.18854,3366.56763,256.73041,-437.18839,
0,0.43346244,2,0.01019789,3,0.43651477,22,22,0,433.46243,3373.53149,257.24615,-433.46231,
0,0.42931843,2,0.01019789,3,0.43651477,22,22,0,429.31842,3380.28271,257.86917,-429.3183,
0,0.42476761,2,0.01019789,3,0.43651477,22,22,0,424.76761,3386.79639,258.59485,-424.76749,
0,0.41982359,2,0.01019789,3,0.43651477,22,22,0,419.82358,3393.04761,259.41858,-419.82346,
0,0.41450062,2,0.01019789,3,0.43651477,22,22,0,414.50061,3399.01172,260.33597,-414.50046,
0,0.40881512,2,0.01019789,3,0.43651477,22,22,0,408.81512,3404.66455,261.34268,-408.81494,
0,0.40278441,2,0.01019789,3,0.43651477,22,22,0,402.78439,3409.98267,262.43423,-402.78424,
0,0.39642847,2,0.01019789,3,0.43651477,22,22,0,396.42847,3414.94312,263.60678,-396.42828,
0,0.38976789,2,0.01019789,3,0.43651477,22,22,0,389.76788,3419.52393,264.85611,-389.7677,
0,0.38282618,2,0.01019789,3,0.43651477,22,22,0,382.82617,3423.70483,266.17862,-382.82599,
0,0.3756271,2,0.01019789,3,0.43651477,22,22,0,375.62711,3427.46606,267.5708,-375.62692,
0,0.3681967,2,0.01019789,3,0.43651477,22,22,0,368.19669,3430.78955,269.02927,-368.1965,
0,0.3605625,2,0.01019789,3,0.43651477,22,22,0,360.5625,3433.65918,270.55093,-360.56232,
0,0.35275275,2,0.01019789,3,0.43651477,22,22,0,352.75275,3436.06006,272.13263,-352.75256,
0,0.34479696,2,0.01019789,3,0.43651477,22,22,0,344.79697,3437.97998,273.77103,-344.79675,
0,0.33672595,2,0.01019789,3,0.43651477,22,22,0,336.72595,3439.40845,275.46317,-336.72577,
0,0.32856074,2,0.01019789,3,0.43651477,22,22,0,328.56073,3440.35913,277.17523,-328.56058,
0,0.32027799,2,0.01019789,3,0.43651477,22,22,0,320.27798,3441.25903,278.47046,-320.2778,
0,0.31201783,2,0.01019789,3,0.43651477,22,22,0,312.01782,3442.12085,279.49585,-312.01764,
0,0.30382949,2,0.01019789,3,0.43651477,22,22,0,303.8295,3443.30542,280.05362,-303.82928,
0,0.29573277,2,0.01019789,3,0.43651477,22,22,0,295.73276,3444.82544,280.19839,-295.73257,
0,0.28779274,2,0.01019789,3,0.43651477,22,22,0,287.79276,3446.74634,279.99951,-287.79254,
0,0.28008798,2,0.01019789,3,0.43651477,22,22,0,280.08798,3449.16333,279.52142,-280.08777,
0,0.27286041,2,0.01019789,3,0.43651477,22,22,0,272.86041,3452.34058,278.9249,-272.8602,
0,0.26599351,2,0.01019789,3,0.43651477,22,22,0,265.9935,3456.23486,278.10736,-265.99329,
0,0.25945351,2,0.01019789,3,0.43651477,22,22,0,259.45349,3460.68384,277.13565,-259.45331,
0,0.253241,2,0.01019789,3,0.43651477,22,22,0,253.241,3465.54175,276.1055,-253.24078,
0,0.24737056,2,0.01019789,3,0.43651477,22,22,0,247.37056,3470.73438,275.08292,-247.37035,
0,0.24186203,2,0.01019789,3,0.43651477,22,22,0,241.86203,3476.22974,274.112,-241.86183,
0,0.23673397,2,0.01019789,3,0.43651477,22,22,0,236.73398,3482.01978,273.21777,-236.73375,
0,0.23200144,2,0.01019789,3,0.43651477,22,22,0,232.00143,3488.09692,272.41766,-232.00122,
0,0.227676,2,0.01019789,3,0.43651477,22,22,0,227.67601,3494.44775,271.72455,-227.6758,
0,0.22376643,2,0.01019789,3,0.43651477,22,22,0,223.76643,3501.05396,271.14777,-223.7662,
0,0.22027977,2,0.01019789,3,0.43651477,22,22,0,220.27977,3507.89429,270.69333,-220.27956,
0,0.21722232,2,0.01019789,3,0.43651477,22,22,0,217.22232,3514.94531,270.36502,-217.22209,
0,0.21460012,2,0.01019789,3,0.43651477,22,22,0,214.60011,3522.18311,270.16434,-214.5999,
0,0.2124189,2,0.01019789,3,0.43651477,22,22,0,212.4189,3529.58325,270.09116,-212.41867,
0,0.2106844,2,0.01019789,3,0.43651477,22,22,0,210.6844,3537.12109,270.14374,-210.68417,
0,0.20940183,2,0.01019789,3,0.43651477,22,22,0,209.40182,3544.77148,270.31918,-209.40161,
0,0.20857604,2,0.01019789,3,0.43651477,22,22,0,208.57603,3552.50854,270.61435,-208.57582,
0,0.20821159,2,0.01019789,3,0.43651477,22,22,0,208.21158,3560.30664,271.02502,-208.21138,
0,0.20831183,2,0.01019789,3,0.43651477,22,22,0,208.31183,3568.13892,271.54697,-208.3116,
0,0.20887956,2,0.01019789,3,0.43651477,22,22,0,208.87956,3575.97778,272.1759,-208.87932,
0,0.20991637,2,0.01019789,3,0.43651477,22,22,0,209.91637,3583.79565,272.90723,-209.91612,
0,0.21142262,2,0.01019789,3,0.43651477,22,22,0,211.42262,3591.56445,273.73621,-211.42239,
0,0.21339662,2,0.01019789,3,0.43651477,22,22,0,213.39662,3599.25488,274.65857,-213.39639,
0,0.21583551,2,0.01019789,3,0.43651477,22,22,0,215.83551,3606.8374,275.67041,-215.83528,
0,0.21873486,2,0.01019789,3,0.43651477,22,22,0,218.73486,3614.28271,276.76764,-218.73463,
0,0.22208861,2,0.01019789,3,0.43651477,22,22,0,222.08861,3621.56152,277.94598,-222.08838,
0,0.22588779,2,0.01019789,3,0.43651477,22,22,0,225.88779,3628.64429,279.20157,-225.88757,
0,0.23012142,2,0.01019789,3,0.43651477,22,22,0,230.12141,3635.50171,280.5307,-230.12119,
0,0.23477708,2,0.01019789,3,0.43651477,22,22,0,234.77708,3642.10498,281.92996,-234.77684,
0,0.23983969,2,0.01019789,3,0.43651477,22,22,0,239.83969,3648.42578,283.39618,-239.83946,
0,0.24529275,2,0.01019789,3,0.43651477,22,22,0,245.29276,3654.43677,284.92606,-245.29254,
0,0.25111726,2,0.01019789,3,0.43651477,22,22,0,251.11726,3660.11182,286.51648,-251.11703,
0,0.2572929,2,0.01019789,3,0.43651477,22,22,0,257.29291,3665.42554,288.16449,-257.29266,
0,0.26380235,2,0.01019789,3,0.43651477,22,22,0,263.80234,3670.36035,289.85803,-263.80212,
0,0.27068177,2,0.01019789,3,0.43651477,22,22,0,270.68176,3675.03271,291.40512,-270.68155,
0,0.27732041,2,0.01019789,3,0.43651477,22,22,0,277.3204,3680.09937,292.27057,-277.32019,
0,0.28344357,2,0.01019789,3,0.43651477,22,22,0,283.44357,3685.54541,292.66449,-283.44333,
0,0.28911594,2,0.01019789,3,0.43651477,22,22,0,289.11594,3691.39307,292.57269,-289.11572,
0,0.29426181,2,0.01019789,3,0.43651477,22,22,0,294.26181,3697.60449,292.12921,-294.2616,
0,0.29884562,2,0.01019789,3,0.43651477,22,22,0,298.84561,3704.15308,291.41919,-298.8454,
0,0.30283296,2,0.01019789,3,0.43651477,22,22,0,302.83295,3711.00586,290.52686,-302.83273,
0,0.30620152,2,0.01019789,3,0.43651477,22,22,0,306.20151,3718.12622,289.52469,-306.20129,
0,0.30900869,2,0.01019789,3,0.43651477,22,22,0,309.0087,3725.46313,288.44019,-309.00848,
0,0.31130695,2,0.01019789,3,0.43651477,22,22,0,311.30695,3732.94336,287.32831,-311.30673,
0,0.31312117,2,0.01019789,3,0.43651477,22,22,0,313.12115,3740.50977,286.241,-313.12097,
0,0.31445539,2,0.01019789,3,0.43651477,22,22,0,314.45538,3748.12646,285.21719,-314.45517,
0,0.31530219,2,0.01019789,3,0.43651477,22,22,0,315.30219,3755.77563,284.27954,-315.30197,
0,0.31565708,2,0.01019789,3,0.43651477,22,22,0,315.65707,3763.44019,283.44406,-315.65689,
0,0.31552097,2,0.01019789,3,0.43651477,22,22,0,315.52097,3771.10083,282.72269,-315.52075,
0,0.31489828,2,0.01019789,3,0.43651477,22,22,0,314.89828,3778.73633,282.12357,-314.89804,
0,0.31379598,2,0.01019789,3,0.43651477,22,22,0,313.79599,3786.32422,281.65192,-313.79575,
0,0.31222236,2,0.01019789,3,0.43651477,22,22,0,312.22235,3793.84131,281.31033,-312.22214,
0,0.31018639,2,0.01019789,3,0.43651477,22,22,0,310.1864,3801.26416,281.09952,-310.18619,
0,0.30769721,2,0.01019789,3,0.43651477,22,22,0,307.6972,3808.56885,281.01868,-307.69699,
0,0.30476388,2,0.01019789,3,0.43651477,22,22,0,304.76389,3815.73169,281.06549,-304.76367,
0,0.30139631,2,0.01019789,3,0.43651477,22,22,0,301.3963,3822.729,281.23651,-301.39609,
0,0.29760545,2,0.01019789,3,0.43651477,22,22,0,297.60547,3829.53638,281.5282,-297.60526,
0,0.29340225,2,0.01019789,3,0.43651477,22,22,0,293.40225,3836.12988,281.9361,-293.40204,
0,0.28879911,2,0.01019789,3,0.43651477,22,22,0,288.7991,3842.4856,282.45563,-288.79889,
0,0.28380984,2,0.01019789,3,0.43651477,22,22,0,283.80984,3848.5791,283.08218,-283.8096,
0,0.278449,2,0.01019789,3,0.43651477,22,22,0,278.44901,3854.38672,283.81128,-278.44876,
0,0.2727327,2,0.01019789,3,0.43651477,22,22,0,272.7327,3859.88477,284.63828,-272.73248,
0,0.26667881,2,0.01019789,3,0.43651477,22,22,0,266.6788,3865.05005,285.55908,-266.67856,
0,0.26030588,2,0.01019789,3,0.43651477,22,22,0,260.30588,3869.86035,286.56924,-260.30563,
0,0.25363445,2,0.01019789,3,0.43651477,22,22,0,253.63446,3874.29395,287.66431,-253.63422,
0,0.2466875,2,0.01019789,3,0.43651477,22,22,0,246.6875,3878.33081,288.84024,-246.68726,
0,0.23948853,2,0.01019789,3,0.43651477,22,22,0,239.48853,3881.95142,290.0932,-239.4883,
0,0.23206341,2,0.01019789,3,0.43651477,22,22,0,232.06342,3885.1377,291.41983,-232.06316,
0,0.22443882,2,0.01019789,3,0.43651477,22,22,0,224.43881,3887.87329,292.81662,-224.43857,
0,0.21664281,2,0.01019789,3,0.43651477,22,22,0,216.64281,3890.14355,294.28012,-216.64256,
0,0.20870511,2,0.01019789,3,0.43651477,22,22,0,208.70511,3891.93555,295.80713,-208.70486,
0,0.2006564,2,0.01019789,3,0.43651477,22,22,0,200.6564,3893.23901,297.39462,-200.65614,
0,0.19252773,2,0.01019789,3,0.43651477,22,22,0,192.52773,3894.04443,299.03961,-192.52745,
